date,time,fuel_type,mw,fuel_percentage_of_total,is_renewable
10/6/2025,7:00:00 AM,Nuclear,28210,0.367,FALSE
10/6/2025,7:00:00 AM,Oil,230,0.003,FALSE
10/6/2025,7:00:00 AM,Other Renewables,432,0.005,TRUE
10/6/2025,7:00:00 AM,Solar,92,0.001,TRUE
10/6/2025,7:00:00 AM,Storage,0,0,FALSE
10/6/2025,7:00:00 AM,Wind,4753,0.062,TRUE
10/6/2025,6:00:00 AM,Coal,11029,0.141,FALSE
10/6/2025,6:00:00 AM,Gas,31445,0.403,FALSE
10/6/2025,6:00:00 AM,Hydro,187,0.002,TRUE
10/6/2025,6:00:00 AM,Multiple Fuels,1125,0.014,FALSE
10/6/2025,6:00:00 AM,Nuclear,28199,0.361,FALSE
10/6/2025,6:00:00 AM,Oil,227,0.002,FALSE
10/6/2025,6:00:00 AM,Other Renewables,451,0.005,TRUE
10/6/2025,6:00:00 AM,Solar,92,0.001,TRUE
10/6/2025,6:00:00 AM,Storage,0,0,FALSE
10/6/2025,6:00:00 AM,Wind,5160,0.066,TRUE
10/6/2025,5:00:00 AM,Coal,11784,0.148,FALSE
10/6/2025,5:00:00 AM,Gas,31256,0.395,FALSE
10/6/2025,5:00:00 AM,Hydro,189,0.002,TRUE
10/6/2025,5:00:00 AM,Multiple Fuels,1144,0.014,FALSE
10/6/2025,5:00:00 AM,Nuclear,28367,0.358,FALSE
10/6/2025,5:00:00 AM,Oil,222,0.002,FALSE
10/6/2025,5:00:00 AM,Other Renewables,465,0.005,TRUE
10/6/2025,5:00:00 AM,Solar,92,0.001,TRUE
10/6/2025,5:00:00 AM,Storage,0,0,FALSE
10/6/2025,5:00:00 AM,Wind,5602,0.07,TRUE
10/6/2025,4:00:00 AM,Coal,12849,0.157,FALSE
10/6/2025,4:00:00 AM,Gas,31881,0.391,FALSE
10/6/2025,4:00:00 AM,Hydro,189,0.002,TRUE
10/6/2025,4:00:00 AM,Multiple Fuels,1307,0.016,FALSE
10/6/2025,4:00:00 AM,Nuclear,28483,0.349,FALSE
10/6/2025,4:00:00 AM,Oil,223,0.002,FALSE
10/6/2025,4:00:00 AM,Other Renewables,475,0.005,TRUE
10/6/2025,4:00:00 AM,Solar,92,0.001,TRUE
10/6/2025,4:00:00 AM,Storage,0,0,FALSE
10/6/2025,4:00:00 AM,Wind,5949,0.073,TRUE
10/6/2025,3:00:00 AM,Coal,14471,0.169,FALSE
10/6/2025,3:00:00 AM,Gas,32968,0.387,FALSE
10/6/2025,3:00:00 AM,Hydro,334,0.003,TRUE
10/6/2025,3:00:00 AM,Multiple Fuels,1776,0.02,FALSE
10/6/2025,3:00:00 AM,Nuclear,28619,0.336,FALSE
10/6/2025,3:00:00 AM,Oil,454,0.005,FALSE
10/6/2025,3:00:00 AM,Other Renewables,487,0.005,TRUE
10/6/2025,3:00:00 AM,Solar,92,0.001,TRUE
10/6/2025,3:00:00 AM,Storage,0,0,FALSE
10/6/2025,3:00:00 AM,Wind,5938,0.069,TRUE
10/6/2025,2:00:00 AM,Coal,16465,0.182,FALSE
10/6/2025,2:00:00 AM,Gas,35126,0.389,FALSE
10/6/2025,2:00:00 AM,Hydro,845,0.009,TRUE
10/6/2025,2:00:00 AM,Multiple Fuels,1963,0.021,FALSE
10/6/2025,2:00:00 AM,Nuclear,28680,0.317,FALSE
10/6/2025,2:00:00 AM,Oil,847,0.009,FALSE
10/6/2025,2:00:00 AM,Other Renewables,496,0.005,TRUE
10/6/2025,2:00:00 AM,Solar,92,0.001,TRUE
10/6/2025,2:00:00 AM,Storage,0,0,FALSE
10/6/2025,2:00:00 AM,Wind,5728,0.063,TRUE
10/6/2025,1:00:00 AM,Coal,16572,0.174,FALSE
10/6/2025,1:00:00 AM,Gas,39291,0.413,FALSE
10/6/2025,1:00:00 AM,Hydro,1444,0.015,TRUE
10/6/2025,1:00:00 AM,Multiple Fuels,2166,0.022,FALSE
10/6/2025,1:00:00 AM,Nuclear,28904,0.304,FALSE
10/6/2025,1:00:00 AM,Oil,998,0.01,FALSE
10/6/2025,1:00:00 AM,Other Renewables,494,0.005,TRUE
10/6/2025,1:00:00 AM,Solar,92,0.001,TRUE
10/6/2025,1:00:00 AM,Storage,0,0,FALSE
10/6/2025,1:00:00 AM,Wind,5128,0.054,TRUE
10/6/2025,12:00:00 AM,Coal,17253,0.173,FALSE
10/6/2025,12:00:00 AM,Gas,42504,0.426,FALSE
10/6/2025,12:00:00 AM,Hydro,2519,0.025,TRUE
10/6/2025,12:00:00 AM,Multiple Fuels,2254,0.022,FALSE
10/6/2025,12:00:00 AM,Nuclear,29070,0.291,FALSE
10/6/2025,12:00:00 AM,Oil,1200,0.012,FALSE
10/6/2025,12:00:00 AM,Other Renewables,489,0.004,TRUE
10/6/2025,12:00:00 AM,Solar,92,0,TRUE
10/6/2025,12:00:00 AM,Storage,0,0,FALSE
10/6/2025,12:00:00 AM,Wind,4318,0.043,TRUE
10/5/2025,11:00:00 PM,Coal,17537,0.172,FALSE
10/5/2025,11:00:00 PM,Gas,44191,0.433,FALSE
10/5/2025,11:00:00 PM,Hydro,2938,0.028,TRUE
10/5/2025,11:00:00 PM,Multiple Fuels,2271,0.022,FALSE
10/5/2025,11:00:00 PM,Nuclear,29111,0.285,FALSE
10/5/2025,11:00:00 PM,Oil,1373,0.013,FALSE
10/5/2025,11:00:00 PM,Other Renewables,489,0.004,TRUE
10/5/2025,11:00:00 PM,Solar,121,0.001,TRUE
10/5/2025,11:00:00 PM,Storage,6,0,FALSE
10/5/2025,11:00:00 PM,Wind,3932,0.038,TRUE
10/5/2025,10:00:00 PM,Coal,16533,0.159,FALSE
10/5/2025,10:00:00 PM,Gas,44800,0.431,FALSE
10/5/2025,10:00:00 PM,Hydro,2766,0.026,TRUE
10/5/2025,10:00:00 PM,Multiple Fuels,2385,0.023,FALSE
10/5/2025,10:00:00 PM,Nuclear,29087,0.28,FALSE
10/5/2025,10:00:00 PM,Oil,1332,0.012,FALSE
10/5/2025,10:00:00 PM,Other Renewables,490,0.004,TRUE
10/5/2025,10:00:00 PM,Solar,1833,0.017,TRUE
10/5/2025,10:00:00 PM,Storage,15,0,FALSE
10/5/2025,10:00:00 PM,Wind,4490,0.043,TRUE
10/5/2025,9:00:00 PM,Coal,15791,0.149,FALSE
10/5/2025,9:00:00 PM,Gas,43134,0.407,FALSE
10/5/2025,9:00:00 PM,Hydro,2671,0.025,TRUE
10/5/2025,9:00:00 PM,Multiple Fuels,2321,0.021,FALSE
10/5/2025,9:00:00 PM,Nuclear,29079,0.274,FALSE
10/5/2025,9:00:00 PM,Oil,1302,0.012,FALSE
10/5/2025,9:00:00 PM,Other Renewables,492,0.004,TRUE
10/5/2025,9:00:00 PM,Solar,6862,0.064,TRUE
10/5/2025,9:00:00 PM,Storage,15,0,FALSE
10/5/2025,9:00:00 PM,Wind,4184,0.039,TRUE
10/5/2025,8:00:00 PM,Coal,15216,0.146,FALSE
10/5/2025,8:00:00 PM,Gas,39969,0.383,FALSE
10/5/2025,8:00:00 PM,Hydro,2184,0.02,TRUE
10/5/2025,8:00:00 PM,Multiple Fuels,2244,0.021,FALSE
10/5/2025,8:00:00 PM,Nuclear,29084,0.279,FALSE
10/5/2025,8:00:00 PM,Oil,1209,0.011,FALSE
10/5/2025,8:00:00 PM,Other Renewables,492,0.004,TRUE
10/5/2025,8:00:00 PM,Solar,9906,0.095,TRUE
10/5/2025,8:00:00 PM,Storage,0,0,FALSE
10/5/2025,8:00:00 PM,Wind,3941,0.037,TRUE
10/5/2025,7:00:00 PM,Coal,14873,0.147,FALSE
10/5/2025,7:00:00 PM,Gas,38229,0.378,FALSE
10/5/2025,7:00:00 PM,Hydro,917,0.009,TRUE
10/5/2025,7:00:00 PM,Multiple Fuels,2249,0.022,FALSE
10/5/2025,7:00:00 PM,Nuclear,29092,0.288,FALSE
10/5/2025,7:00:00 PM,Oil,1026,0.01,FALSE
10/5/2025,7:00:00 PM,Other Renewables,488,0.004,TRUE
10/5/2025,7:00:00 PM,Solar,10337,0.102,TRUE
10/5/2025,7:00:00 PM,Storage,0,0,FALSE
10/5/2025,7:00:00 PM,Wind,3797,0.037,TRUE
10/5/2025,6:00:00 PM,Coal,13762,0.142,FALSE
10/5/2025,6:00:00 PM,Gas,35659,0.367,FALSE
10/5/2025,6:00:00 PM,Hydro,667,0.006,TRUE
10/5/2025,6:00:00 PM,Multiple Fuels,2146,0.022,FALSE
10/5/2025,6:00:00 PM,Nuclear,29116,0.3,FALSE
10/5/2025,6:00:00 PM,Oil,959,0.009,FALSE
10/5/2025,6:00:00 PM,Other Renewables,498,0.005,TRUE
10/5/2025,6:00:00 PM,Solar,10225,0.105,TRUE
10/5/2025,6:00:00 PM,Storage,0,0,FALSE
10/5/2025,6:00:00 PM,Wind,3876,0.04,TRUE
10/5/2025,5:00:00 PM,Coal,13125,0.141,FALSE
10/5/2025,5:00:00 PM,Gas,33261,0.358,FALSE
10/5/2025,5:00:00 PM,Hydro,461,0.005,TRUE
10/5/2025,5:00:00 PM,Multiple Fuels,2001,0.021,FALSE
10/5/2025,5:00:00 PM,Nuclear,29137,0.313,FALSE
10/5/2025,5:00:00 PM,Oil,827,0.008,FALSE
10/5/2025,5:00:00 PM,Other Renewables,498,0.005,TRUE
10/5/2025,5:00:00 PM,Solar,10280,0.11,TRUE
10/5/2025,5:00:00 PM,Storage,0,0,FALSE
10/5/2025,5:00:00 PM,Wind,3305,0.035,TRUE
10/5/2025,4:00:00 PM,Coal,11186,0.126,FALSE
10/5/2025,4:00:00 PM,Gas,31436,0.355,FALSE
10/5/2025,4:00:00 PM,Hydro,140,0.001,TRUE
10/5/2025,4:00:00 PM,Multiple Fuels,1823,0.02,FALSE
10/5/2025,4:00:00 PM,Nuclear,29161,0.329,FALSE
10/5/2025,4:00:00 PM,Oil,805,0.009,FALSE
10/5/2025,4:00:00 PM,Other Renewables,487,0.005,TRUE
10/5/2025,4:00:00 PM,Solar,10501,0.118,TRUE
10/5/2025,4:00:00 PM,Storage,0,0,FALSE
10/5/2025,4:00:00 PM,Wind,2978,0.033,TRUE
10/5/2025,3:00:00 PM,Coal,10572,0.124,FALSE
10/5/2025,3:00:00 PM,Gas,28591,0.337,FALSE
10/5/2025,3:00:00 PM,Hydro,137,0.001,TRUE
10/5/2025,3:00:00 PM,Multiple Fuels,1619,0.019,FALSE
10/5/2025,3:00:00 PM,Nuclear,29200,0.344,FALSE
10/5/2025,3:00:00 PM,Oil,879,0.01,FALSE
10/5/2025,3:00:00 PM,Other Renewables,486,0.005,TRUE
10/5/2025,3:00:00 PM,Solar,10806,0.127,TRUE
10/5/2025,3:00:00 PM,Storage,0,0,FALSE
10/5/2025,3:00:00 PM,Wind,2390,0.028,TRUE
10/5/2025,2:00:00 PM,Coal,10705,0.13,FALSE
10/5/2025,2:00:00 PM,Gas,27043,0.329,FALSE
10/5/2025,2:00:00 PM,Hydro,133,0.001,TRUE
10/5/2025,2:00:00 PM,Multiple Fuels,1514,0.018,FALSE
10/5/2025,2:00:00 PM,Nuclear,29242,0.356,FALSE
10/5/2025,2:00:00 PM,Oil,633,0.007,FALSE
10/5/2025,2:00:00 PM,Other Renewables,494,0.006,TRUE
10/5/2025,2:00:00 PM,Solar,10757,0.131,TRUE
10/5/2025,2:00:00 PM,Storage,0,0,FALSE
10/5/2025,2:00:00 PM,Wind,1606,0.019,TRUE
10/5/2025,1:00:00 PM,Coal,10944,0.137,FALSE
10/5/2025,1:00:00 PM,Gas,26135,0.328,FALSE
10/5/2025,1:00:00 PM,Hydro,205,0.002,TRUE
10/5/2025,1:00:00 PM,Multiple Fuels,1344,0.016,FALSE
10/5/2025,1:00:00 PM,Nuclear,29282,0.367,FALSE
10/5/2025,1:00:00 PM,Oil,223,0.002,FALSE
10/5/2025,1:00:00 PM,Other Renewables,484,0.006,TRUE
10/5/2025,1:00:00 PM,Solar,8811,0.11,TRUE
10/5/2025,1:00:00 PM,Storage,0,0,FALSE
10/5/2025,1:00:00 PM,Wind,2227,0.028,TRUE
10/5/2025,12:00:00 PM,Coal,11713,0.151,FALSE
10/5/2025,12:00:00 PM,Gas,27787,0.358,FALSE
10/5/2025,12:00:00 PM,Hydro,279,0.003,TRUE
10/5/2025,12:00:00 PM,Multiple Fuels,1404,0.018,FALSE
10/5/2025,12:00:00 PM,Nuclear,29291,0.377,FALSE
10/5/2025,12:00:00 PM,Oil,224,0.002,FALSE
10/5/2025,12:00:00 PM,Other Renewables,478,0.006,TRUE
10/5/2025,12:00:00 PM,Solar,3414,0.043,TRUE
10/5/2025,12:00:00 PM,Storage,0,0,FALSE
10/5/2025,12:00:00 PM,Wind,2944,0.038,TRUE
10/5/2025,11:00:00 AM,Coal,11653,0.155,FALSE
10/5/2025,11:00:00 AM,Gas,28678,0.381,FALSE
10/5/2025,11:00:00 AM,Hydro,280,0.003,TRUE
10/5/2025,11:00:00 AM,Multiple Fuels,1501,0.02,FALSE
10/5/2025,11:00:00 AM,Nuclear,29279,0.389,FALSE
10/5/2025,11:00:00 AM,Oil,226,0.003,FALSE
10/5/2025,11:00:00 AM,Other Renewables,499,0.006,TRUE
10/5/2025,11:00:00 AM,Solar,254,0.003,TRUE
10/5/2025,11:00:00 AM,Storage,0,0,FALSE
10/5/2025,11:00:00 AM,Wind,2735,0.036,TRUE
10/5/2025,10:00:00 AM,Coal,10856,0.147,FALSE
10/5/2025,10:00:00 AM,Gas,28418,0.384,FALSE
10/5/2025,10:00:00 AM,Hydro,274,0.003,TRUE
10/5/2025,10:00:00 AM,Multiple Fuels,1479,0.02,FALSE
10/5/2025,10:00:00 AM,Nuclear,29270,0.396,FALSE
10/5/2025,10:00:00 AM,Oil,230,0.003,FALSE
10/5/2025,10:00:00 AM,Other Renewables,496,0.006,TRUE
10/5/2025,10:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,10:00:00 AM,Storage,0,0,FALSE
10/5/2025,10:00:00 AM,Wind,2714,0.036,TRUE
10/5/2025,9:00:00 AM,Coal,10696,0.146,FALSE
10/5/2025,9:00:00 AM,Gas,27604,0.378,FALSE
10/5/2025,9:00:00 AM,Hydro,213,0.002,TRUE
10/5/2025,9:00:00 AM,Multiple Fuels,1289,0.017,FALSE
10/5/2025,9:00:00 AM,Nuclear,29270,0.401,FALSE
10/5/2025,9:00:00 AM,Oil,229,0.003,FALSE
10/5/2025,9:00:00 AM,Other Renewables,514,0.007,TRUE
10/5/2025,9:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,9:00:00 AM,Storage,0,0,FALSE
10/5/2025,9:00:00 AM,Wind,2966,0.04,TRUE
10/5/2025,8:00:00 AM,Coal,10781,0.148,FALSE
10/5/2025,8:00:00 AM,Gas,27097,0.373,FALSE
10/5/2025,8:00:00 AM,Hydro,162,0.002,TRUE
10/5/2025,8:00:00 AM,Multiple Fuels,1295,0.017,FALSE
10/5/2025,8:00:00 AM,Nuclear,29262,0.403,FALSE
10/5/2025,8:00:00 AM,Oil,224,0.003,FALSE
10/5/2025,8:00:00 AM,Other Renewables,504,0.007,TRUE
10/5/2025,8:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,8:00:00 AM,Storage,0,0,FALSE
10/5/2025,8:00:00 AM,Wind,3085,0.042,TRUE
10/5/2025,7:00:00 AM,Coal,11433,0.154,FALSE
10/5/2025,7:00:00 AM,Gas,27691,0.373,FALSE
10/5/2025,7:00:00 AM,Hydro,153,0.002,TRUE
10/5/2025,7:00:00 AM,Multiple Fuels,1450,0.019,FALSE
10/5/2025,7:00:00 AM,Nuclear,29254,0.394,FALSE
10/5/2025,7:00:00 AM,Oil,220,0.003,FALSE
10/5/2025,7:00:00 AM,Other Renewables,508,0.006,TRUE
10/5/2025,7:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,7:00:00 AM,Storage,0,0,FALSE
10/5/2025,7:00:00 AM,Wind,3403,0.045,TRUE
10/5/2025,6:00:00 AM,Coal,11999,0.158,FALSE
10/5/2025,6:00:00 AM,Gas,28295,0.373,FALSE
10/5/2025,6:00:00 AM,Hydro,153,0.002,TRUE
10/5/2025,6:00:00 AM,Multiple Fuels,1627,0.021,FALSE
10/5/2025,6:00:00 AM,Nuclear,29271,0.386,FALSE
10/5/2025,6:00:00 AM,Oil,220,0.002,FALSE
10/5/2025,6:00:00 AM,Other Renewables,520,0.006,TRUE
10/5/2025,6:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,6:00:00 AM,Storage,0,0,FALSE
10/5/2025,6:00:00 AM,Wind,3650,0.048,TRUE
10/5/2025,5:00:00 AM,Coal,12743,0.163,FALSE
10/5/2025,5:00:00 AM,Gas,29228,0.375,FALSE
10/5/2025,5:00:00 AM,Hydro,152,0.002,TRUE
10/5/2025,5:00:00 AM,Multiple Fuels,1787,0.023,FALSE
10/5/2025,5:00:00 AM,Nuclear,29250,0.376,FALSE
10/5/2025,5:00:00 AM,Oil,217,0.002,FALSE
10/5/2025,5:00:00 AM,Other Renewables,528,0.006,TRUE
10/5/2025,5:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,5:00:00 AM,Storage,0,0,FALSE
10/5/2025,5:00:00 AM,Wind,3814,0.049,TRUE
10/5/2025,4:00:00 AM,Coal,13155,0.163,FALSE
10/5/2025,4:00:00 AM,Gas,31355,0.388,FALSE
10/5/2025,4:00:00 AM,Hydro,176,0.002,TRUE
10/5/2025,4:00:00 AM,Multiple Fuels,1755,0.021,FALSE
10/5/2025,4:00:00 AM,Nuclear,29253,0.363,FALSE
10/5/2025,4:00:00 AM,Oil,391,0.004,FALSE
10/5/2025,4:00:00 AM,Other Renewables,524,0.006,TRUE
10/5/2025,4:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,4:00:00 AM,Storage,0,0,FALSE
10/5/2025,4:00:00 AM,Wind,3907,0.048,TRUE
10/5/2025,3:00:00 AM,Coal,13378,0.158,FALSE
10/5/2025,3:00:00 AM,Gas,33780,0.399,FALSE
10/5/2025,3:00:00 AM,Hydro,417,0.004,TRUE
10/5/2025,3:00:00 AM,Multiple Fuels,2081,0.024,FALSE
10/5/2025,3:00:00 AM,Nuclear,29235,0.346,FALSE
10/5/2025,3:00:00 AM,Oil,1078,0.012,FALSE
10/5/2025,3:00:00 AM,Other Renewables,519,0.006,TRUE
10/5/2025,3:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,3:00:00 AM,Storage,0,0,FALSE
10/5/2025,3:00:00 AM,Wind,3912,0.046,TRUE
10/5/2025,2:00:00 AM,Coal,14714,0.166,FALSE
10/5/2025,2:00:00 AM,Gas,35766,0.404,FALSE
10/5/2025,2:00:00 AM,Hydro,873,0.009,TRUE
10/5/2025,2:00:00 AM,Multiple Fuels,2186,0.024,FALSE
10/5/2025,2:00:00 AM,Nuclear,29207,0.33,FALSE
10/5/2025,2:00:00 AM,Oil,1116,0.012,FALSE
10/5/2025,2:00:00 AM,Other Renewables,528,0.006,TRUE
10/5/2025,2:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,2:00:00 AM,Storage,0,0,FALSE
10/5/2025,2:00:00 AM,Wind,3846,0.043,TRUE
10/5/2025,1:00:00 AM,Coal,14623,0.158,FALSE
10/5/2025,1:00:00 AM,Gas,39530,0.429,FALSE
10/5/2025,1:00:00 AM,Hydro,1372,0.014,TRUE
10/5/2025,1:00:00 AM,Multiple Fuels,2225,0.024,FALSE
10/5/2025,1:00:00 AM,Nuclear,29193,0.317,FALSE
10/5/2025,1:00:00 AM,Oil,1106,0.012,FALSE
10/5/2025,1:00:00 AM,Other Renewables,525,0.005,TRUE
10/5/2025,1:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,1:00:00 AM,Storage,0,0,FALSE
10/5/2025,1:00:00 AM,Wind,3414,0.037,TRUE
10/5/2025,12:00:00 AM,Coal,14940,0.156,FALSE
10/5/2025,12:00:00 AM,Gas,42418,0.444,FALSE
10/5/2025,12:00:00 AM,Hydro,2190,0.022,TRUE
10/5/2025,12:00:00 AM,Multiple Fuels,2227,0.023,FALSE
10/5/2025,12:00:00 AM,Nuclear,29177,0.305,FALSE
10/5/2025,12:00:00 AM,Oil,1193,0.012,FALSE
10/5/2025,12:00:00 AM,Other Renewables,522,0.005,TRUE
10/5/2025,12:00:00 AM,Solar,92,0.001,TRUE
10/5/2025,12:00:00 AM,Storage,0,0,FALSE
10/5/2025,12:00:00 AM,Wind,2703,0.028,TRUE
10/4/2025,11:00:00 PM,Coal,15311,0.156,FALSE
10/4/2025,11:00:00 PM,Gas,44302,0.453,FALSE
10/4/2025,11:00:00 PM,Hydro,2605,0.026,TRUE
10/4/2025,11:00:00 PM,Multiple Fuels,2211,0.022,FALSE
10/4/2025,11:00:00 PM,Nuclear,29159,0.298,FALSE
10/4/2025,11:00:00 PM,Oil,1362,0.014,FALSE
10/4/2025,11:00:00 PM,Other Renewables,518,0.005,TRUE
10/4/2025,11:00:00 PM,Solar,112,0.001,TRUE
10/4/2025,11:00:00 PM,Storage,0,0,FALSE
10/4/2025,11:00:00 PM,Wind,2112,0.021,TRUE
10/4/2025,10:00:00 PM,Coal,14971,0.15,FALSE
10/4/2025,10:00:00 PM,Gas,44621,0.447,FALSE
10/4/2025,10:00:00 PM,Hydro,2759,0.027,TRUE
10/4/2025,10:00:00 PM,Multiple Fuels,2216,0.022,FALSE
10/4/2025,10:00:00 PM,Nuclear,29138,0.292,FALSE
10/4/2025,10:00:00 PM,Oil,1356,0.013,FALSE
10/4/2025,10:00:00 PM,Other Renewables,519,0.005,TRUE
10/4/2025,10:00:00 PM,Solar,1653,0.016,TRUE
10/4/2025,10:00:00 PM,Storage,12,0,FALSE
10/4/2025,10:00:00 PM,Wind,2522,0.025,TRUE
10/4/2025,9:00:00 PM,Coal,14099,0.139,FALSE
10/4/2025,9:00:00 PM,Gas,42509,0.421,FALSE
10/4/2025,9:00:00 PM,Hydro,2265,0.022,TRUE
10/4/2025,9:00:00 PM,Multiple Fuels,2188,0.021,FALSE
10/4/2025,9:00:00 PM,Nuclear,29131,0.288,FALSE
10/4/2025,9:00:00 PM,Oil,1178,0.011,FALSE
10/4/2025,9:00:00 PM,Other Renewables,521,0.005,TRUE
10/4/2025,9:00:00 PM,Solar,6441,0.063,TRUE
10/4/2025,9:00:00 PM,Storage,11,0,FALSE
10/4/2025,9:00:00 PM,Wind,2510,0.024,TRUE
10/4/2025,8:00:00 PM,Coal,13707,0.136,FALSE
10/4/2025,8:00:00 PM,Gas,40554,0.405,FALSE
10/4/2025,8:00:00 PM,Hydro,1306,0.013,TRUE
10/4/2025,8:00:00 PM,Multiple Fuels,2089,0.02,FALSE
10/4/2025,8:00:00 PM,Nuclear,29139,0.291,FALSE
10/4/2025,8:00:00 PM,Oil,1110,0.011,FALSE
10/4/2025,8:00:00 PM,Other Renewables,518,0.005,TRUE
10/4/2025,8:00:00 PM,Solar,9272,0.092,TRUE
10/4/2025,8:00:00 PM,Storage,16,0,FALSE
10/4/2025,8:00:00 PM,Wind,2411,0.024,TRUE
10/4/2025,7:00:00 PM,Coal,13027,0.134,FALSE
10/4/2025,7:00:00 PM,Gas,38239,0.393,FALSE
10/4/2025,7:00:00 PM,Hydro,1022,0.01,TRUE
10/4/2025,7:00:00 PM,Multiple Fuels,2031,0.02,FALSE
10/4/2025,7:00:00 PM,Nuclear,29153,0.299,FALSE
10/4/2025,7:00:00 PM,Oil,1068,0.011,FALSE
10/4/2025,7:00:00 PM,Other Renewables,513,0.005,TRUE
10/4/2025,7:00:00 PM,Solar,9811,0.1,TRUE
10/4/2025,7:00:00 PM,Storage,0,0,FALSE
10/4/2025,7:00:00 PM,Wind,2359,0.024,TRUE
10/4/2025,6:00:00 PM,Coal,13087,0.137,FALSE
10/4/2025,6:00:00 PM,Gas,36545,0.383,FALSE
10/4/2025,6:00:00 PM,Hydro,664,0.007,TRUE
10/4/2025,6:00:00 PM,Multiple Fuels,1966,0.02,FALSE
10/4/2025,6:00:00 PM,Nuclear,29166,0.306,FALSE
10/4/2025,6:00:00 PM,Oil,1073,0.011,FALSE
10/4/2025,6:00:00 PM,Other Renewables,514,0.005,TRUE
10/4/2025,6:00:00 PM,Solar,9954,0.104,TRUE
10/4/2025,6:00:00 PM,Storage,0,0,FALSE
10/4/2025,6:00:00 PM,Wind,2340,0.024,TRUE
10/4/2025,5:00:00 PM,Coal,12098,0.131,FALSE
10/4/2025,5:00:00 PM,Gas,34634,0.377,FALSE
10/4/2025,5:00:00 PM,Hydro,562,0.006,TRUE
10/4/2025,5:00:00 PM,Multiple Fuels,1914,0.02,FALSE
10/4/2025,5:00:00 PM,Nuclear,29186,0.317,FALSE
10/4/2025,5:00:00 PM,Oil,1060,0.011,FALSE
10/4/2025,5:00:00 PM,Other Renewables,519,0.005,TRUE
10/4/2025,5:00:00 PM,Solar,9969,0.108,TRUE
10/4/2025,5:00:00 PM,Storage,0,0,FALSE
10/4/2025,5:00:00 PM,Wind,1877,0.02,TRUE
10/4/2025,4:00:00 PM,Coal,11119,0.126,FALSE
10/4/2025,4:00:00 PM,Gas,33097,0.375,FALSE
10/4/2025,4:00:00 PM,Hydro,259,0.003,TRUE
10/4/2025,4:00:00 PM,Multiple Fuels,1855,0.021,FALSE
10/4/2025,4:00:00 PM,Nuclear,29216,0.331,FALSE
10/4/2025,4:00:00 PM,Oil,866,0.009,FALSE
10/4/2025,4:00:00 PM,Other Renewables,521,0.005,TRUE
10/4/2025,4:00:00 PM,Solar,10275,0.116,TRUE
10/4/2025,4:00:00 PM,Storage,0,0,FALSE
10/4/2025,4:00:00 PM,Wind,938,0.01,TRUE
10/4/2025,3:00:00 PM,Coal,10099,0.118,FALSE
10/4/2025,3:00:00 PM,Gas,31075,0.365,FALSE
10/4/2025,3:00:00 PM,Hydro,258,0.003,TRUE
10/4/2025,3:00:00 PM,Multiple Fuels,1686,0.019,FALSE
10/4/2025,3:00:00 PM,Nuclear,29258,0.344,FALSE
10/4/2025,3:00:00 PM,Oil,742,0.008,FALSE
10/4/2025,3:00:00 PM,Other Renewables,523,0.006,TRUE
10/4/2025,3:00:00 PM,Solar,10729,0.126,TRUE
10/4/2025,3:00:00 PM,Storage,0,0,FALSE
10/4/2025,3:00:00 PM,Wind,629,0.007,TRUE
10/4/2025,2:00:00 PM,Coal,10115,0.121,FALSE
10/4/2025,2:00:00 PM,Gas,29243,0.352,FALSE
10/4/2025,2:00:00 PM,Hydro,302,0.003,TRUE
10/4/2025,2:00:00 PM,Multiple Fuels,1590,0.019,FALSE
10/4/2025,2:00:00 PM,Nuclear,29303,0.353,FALSE
10/4/2025,2:00:00 PM,Oil,624,0.007,FALSE
10/4/2025,2:00:00 PM,Other Renewables,526,0.006,TRUE
10/4/2025,2:00:00 PM,Solar,10621,0.128,TRUE
10/4/2025,2:00:00 PM,Storage,0,0,FALSE
10/4/2025,2:00:00 PM,Wind,665,0.008,TRUE
10/4/2025,1:00:00 PM,Coal,10544,0.129,FALSE
10/4/2025,1:00:00 PM,Gas,28658,0.352,FALSE
10/4/2025,1:00:00 PM,Hydro,382,0.004,TRUE
10/4/2025,1:00:00 PM,Multiple Fuels,1446,0.017,FALSE
10/4/2025,1:00:00 PM,Nuclear,29329,0.36,FALSE
10/4/2025,1:00:00 PM,Oil,240,0.003,FALSE
10/4/2025,1:00:00 PM,Other Renewables,529,0.006,TRUE
10/4/2025,1:00:00 PM,Solar,8792,0.108,TRUE
10/4/2025,1:00:00 PM,Storage,0,0,FALSE
10/4/2025,1:00:00 PM,Wind,1416,0.017,TRUE
10/4/2025,12:00:00 PM,Coal,11323,0.143,FALSE
10/4/2025,12:00:00 PM,Gas,30219,0.381,FALSE
10/4/2025,12:00:00 PM,Hydro,364,0.004,TRUE
